stfid00,block,ward,stfid00_bg,blockgr,tract,cntynme,mcdnme,placenme,neighbor,district,SIA,geonei,geoname,buck_zone
390351217005003,1217.00-5003,1,390351217005,1217.00-5,1217,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351217005004,1217.00-5004,1,390351217005,1217.00-5,1217,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351217005005,1217.00-5005,1,390351217005,1217.00-5,1217,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351217005006,1217.00-5006,1,390351217005,1217.00-5,1217,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351217005007,1217.00-5007,1,390351217005,1217.00-5,1217,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351217005008,1217.00-5008,1,390351217005,1217.00-5,1217,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351217006000,1217.00-6000,1,390351217006,1217.00-6,1217,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351217006001,1217.00-6001,1,390351217006,1217.00-6,1217,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351217006002,1217.00-6002,1,390351217006,1217.00-6,1217,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351217006003,1217.00-6003,1,390351217006,1217.00-6,1217,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351217006004,1217.00-6004,1,390351217006,1217.00-6,1217,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351217006005,1217.00-6005,1,390351217006,1217.00-6,1217,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351217006006,1217.00-6006,1,390351217006,1217.00-6,1217,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351217006007,1217.00-6007,1,390351217006,1217.00-6,1217,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351217006008,1217.00-6008,1,390351217006,1217.00-6,1217,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351217006009,1217.00-6009,1,390351217006,1217.00-6,1217,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351217006010,1217.00-6010,1,390351217006,1217.00-6,1217,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351217006011,1217.00-6011,1,390351217006,1217.00-6,1217,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351218001000,1218.00-1000,1,390351218001,1218.00-1,1218,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351218001001,1218.00-1001,1,390351218001,1218.00-1,1218,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351218001002,1218.00-1002,1,390351218001,1218.00-1,1218,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351218001003,1218.00-1003,1,390351218001,1218.00-1,1218,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351218001004,1218.00-1004,1,390351218001,1218.00-1,1218,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351218001005,1218.00-1005,1,390351218001,1218.00-1,1218,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351218001006,1218.00-1006,1,390351218001,1218.00-1,1218,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351218001007,1218.00-1007,1,390351218001,1218.00-1,1218,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351218002000,1218.00-2000,1,390351218002,1218.00-2,1218,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351218002001,1218.00-2001,1,390351218002,1218.00-2,1218,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351218002002,1218.00-2002,1,390351218002,1218.00-2,1218,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351218002003,1218.00-2003,1,390351218002,1218.00-2,1218,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351218002004,1218.00-2004,1,390351218002,1218.00-2,1218,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351218003000,1218.00-3000,1,390351218003,1218.00-3,1218,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351218003001,1218.00-3001,1,390351218003,1218.00-3,1218,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351218003002,1218.00-3002,1,390351218003,1218.00-3,1218,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351218003003,1218.00-3003,1,390351218003,1218.00-3,1218,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351218003004,1218.00-3004,1,390351218003,1218.00-3,1218,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351218003005,1218.00-3005,1,390351218003,1218.00-3,1218,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351219001000,1219.00-1000,1,390351219001,1219.00-1,1219,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351219001001,1219.00-1001,1,390351219001,1219.00-1,1219,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351219001002,1219.00-1002,1,390351219001,1219.00-1,1219,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351219001003,1219.00-1003,1,390351219001,1219.00-1,1219,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351219001004,1219.00-1004,1,390351219001,1219.00-1,1219,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351219001005,1219.00-1005,1,390351219001,1219.00-1,1219,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351219001006,1219.00-1006,1,390351219001,1219.00-1,1219,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351219001007,1219.00-1007,1,390351219001,1219.00-1,1219,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351219001008,1219.00-1008,1,390351219001,1219.00-1,1219,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351219001009,1219.00-1009,1,390351219001,1219.00-1,1219,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351219001010,1219.00-1010,1,390351219001,1219.00-1,1219,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351219002000,1219.00-2000,1,390351219002,1219.00-2,1219,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351219002001,1219.00-2001,1,390351219002,1219.00-2,1219,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351219002002,1219.00-2002,1,390351219002,1219.00-2,1219,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351219002003,1219.00-2003,1,390351219002,1219.00-2,1219,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351219002004,1219.00-2004,1,390351219002,1219.00-2,1219,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351219002005,1219.00-2005,1,390351219002,1219.00-2,1219,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351219002006,1219.00-2006,1,390351219002,1219.00-2,1219,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351219002007,1219.00-2007,1,390351219002,1219.00-2,1219,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351221001000,1221.00-1000,1,390351221001,1221.00-1,1221,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351221001001,1221.00-1001,1,390351221001,1221.00-1,1221,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351221001002,1221.00-1002,1,390351221001,1221.00-1,1221,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351221001003,1221.00-1003,1,390351221001,1221.00-1,1221,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351221001004,1221.00-1004,1,390351221001,1221.00-1,1221,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351221001005,1221.00-1005,1,390351221001,1221.00-1,1221,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351221001006,1221.00-1006,1,390351221001,1221.00-1,1221,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351221001007,1221.00-1007,1,390351221001,1221.00-1,1221,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351221001008,1221.00-1008,1,390351221001,1221.00-1,1221,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351221001009,1221.00-1009,1,390351221001,1221.00-1,1221,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351221002000,1221.00-2000,1,390351221002,1221.00-2,1221,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351221002001,1221.00-2001,1,390351221002,1221.00-2,1221,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351221002002,1221.00-2002,1,390351221002,1221.00-2,1221,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351221002003,1221.00-2003,1,390351221002,1221.00-2,1221,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351221002004,1221.00-2004,1,390351221002,1221.00-2,1221,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351221002005,1221.00-2005,1,390351221002,1221.00-2,1221,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351221002006,1221.00-2006,1,390351221002,1221.00-2,1221,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351221002007,1221.00-2007,1,390351221002,1221.00-2,1221,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351221002008,1221.00-2008,1,390351221002,1221.00-2,1221,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351221003000,1221.00-3000,1,390351221003,1221.00-3,1221,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351221003001,1221.00-3001,1,390351221003,1221.00-3,1221,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351221003002,1221.00-3002,1,390351221003,1221.00-3,1221,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351221003003,1221.00-3003,1,390351221003,1221.00-3,1221,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351221003004,1221.00-3004,1,390351221003,1221.00-3,1221,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351221004000,1221.00-4000,1,390351221004,1221.00-4,1221,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351221004001,1221.00-4001,1,390351221004,1221.00-4,1221,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351221004002,1221.00-4002,1,390351221004,1221.00-4,1221,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351221004003,1221.00-4003,1,390351221004,1221.00-4,1221,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351221004004,1221.00-4004,1,390351221004,1221.00-4,1221,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351221004005,1221.00-4005,1,390351221004,1221.00-4,1221,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351221004006,1221.00-4006,1,390351221004,1221.00-4,1221,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351221004007,1221.00-4007,1,390351221004,1221.00-4,1221,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351221004008,1221.00-4008,1,390351221004,1221.00-4,1221,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351221004009,1221.00-4009,1,390351221004,1221.00-4,1221,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351221004010,1221.00-4010,1,390351221004,1221.00-4,1221,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351221004011,1221.00-4011,1,390351221004,1221.00-4,1221,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351221004012,1221.00-4012,1,390351221004,1221.00-4,1221,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351222001000,1222.00-1000,1,390351222001,1222.00-1,1222,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351222001001,1222.00-1001,1,390351222001,1222.00-1,1222,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351222001002,1222.00-1002,1,390351222001,1222.00-1,1222,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351222001003,1222.00-1003,1,390351222001,1222.00-1,1222,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351222001004,1222.00-1004,1,390351222001,1222.00-1,1222,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351222001005,1222.00-1005,1,390351222001,1222.00-1,1222,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351222001006,1222.00-1006,1,390351222001,1222.00-1,1222,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351222001007,1222.00-1007,1,390351222001,1222.00-1,1222,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351222001008,1222.00-1008,1,390351222001,1222.00-1,1222,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351222001009,1222.00-1009,1,390351222001,1222.00-1,1222,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351222001010,1222.00-1010,1,390351222001,1222.00-1,1222,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351222001011,1222.00-1011,1,390351222001,1222.00-1,1222,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351222001012,1222.00-1012,1,390351222001,1222.00-1,1222,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351222001013,1222.00-1013,1,390351222001,1222.00-1,1222,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351222001014,1222.00-1014,1,390351222001,1222.00-1,1222,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351222002000,1222.00-2000,1,390351222002,1222.00-2,1222,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351222002001,1222.00-2001,1,390351222002,1222.00-2,1222,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351222002002,1222.00-2002,1,390351222002,1222.00-2,1222,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351222002003,1222.00-2003,1,390351222002,1222.00-2,1222,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351222002004,1222.00-2004,1,390351222002,1222.00-2,1222,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351222002005,1222.00-2005,1,390351222002,1222.00-2,1222,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351222002006,1222.00-2006,1,390351222002,1222.00-2,1222,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351222002007,1222.00-2007,1,390351222002,1222.00-2,1222,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351222002008,1222.00-2008,1,390351222002,1222.00-2,1222,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351222002009,1222.00-2009,1,390351222002,1222.00-2,1222,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351222002010,1222.00-2010,1,390351222002,1222.00-2,1222,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351222002011,1222.00-2011,1,390351222002,1222.00-2,1222,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351223001000,1223.00-1000,1,390351223001,1223.00-1,1223,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351223001001,1223.00-1001,1,390351223001,1223.00-1,1223,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351223001002,1223.00-1002,1,390351223001,1223.00-1,1223,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351223001003,1223.00-1003,1,390351223001,1223.00-1,1223,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351223001004,1223.00-1004,1,390351223001,1223.00-1,1223,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351223001005,1223.00-1005,1,390351223001,1223.00-1,1223,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351223001006,1223.00-1006,1,390351223001,1223.00-1,1223,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351223001007,1223.00-1007,1,390351223001,1223.00-1,1223,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351223001008,1223.00-1008,1,390351223001,1223.00-1,1223,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351223001009,1223.00-1009,1,390351223001,1223.00-1,1223,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351223001010,1223.00-1010,1,390351223001,1223.00-1,1223,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351223002000,1223.00-2000,1,390351223002,1223.00-2,1223,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351223002001,1223.00-2001,1,390351223002,1223.00-2,1223,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351223002002,1223.00-2002,1,390351223002,1223.00-2,1223,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351223002003,1223.00-2003,1,390351223002,1223.00-2,1223,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351223002004,1223.00-2004,1,390351223002,1223.00-2,1223,Cuyahoga,Cleveland city,Cleveland city,Lee-Miles,4,,Lee-Miles,Mt. Pleasant - Southwest,
390351231001000,1231.00-1000,21,390351231001,1231.00-1,1231,Cuyahoga,Cleveland city,Cleveland city,Kamms Corners,1,,Kamms Corners,Ohio City,
390351231001001,1231.00-1001,21,390351231001,1231.00-1,1231,Cuyahoga,Cleveland city,Cleveland city,Kamms Corners,1,,Kamms Corners,Ohio City,
390351231001002,1231.00-1002,21,390351231001,1231.00-1,1231,Cuyahoga,Cleveland city,Cleveland city,Kamms Corners,1,,Kamms Corners,Ohio City,
390351231001003,1231.00-1003,21,390351231001,1231.00-1,1231,Cuyahoga,Cleveland city,Cleveland city,Kamms Corners,1,,Kamms Corners,Ohio City,
390351231001004,1231.00-1004,21,390351231001,1231.00-1,1231,Cuyahoga,Cleveland city,Cleveland city,Kamms Corners,1,,Kamms Corners,Ohio City,
390351231001005,1231.00-1005,21,390351231001,1231.00-1,1231,Cuyahoga,Cleveland city,Cleveland city,Kamms Corners,1,,Kamms Corners,Ohio City,
390351231001006,1231.00-1006,21,390351231001,1231.00-1,1231,Cuyahoga,Cleveland city,Cleveland city,Kamms Corners,1,,Kamms Corners,Ohio City,
390351231001007,1231.00-1007,21,390351231001,1231.00-1,1231,Cuyahoga,Cleveland city,Cleveland city,Kamms Corners,1,,Kamms Corners,Ohio City,
390351231002000,1231.00-2000,21,390351231002,1231.00-2,1231,Cuyahoga,Cleveland city,Cleveland city,Kamms Corners,1,,Kamms Corners,Ohio City,
390351231002001,1231.00-2001,21,390351231002,1231.00-2,1231,Cuyahoga,Cleveland city,Cleveland city,Kamms Corners,1,,Kamms Corners,Ohio City,
390351231002002,1231.00-2002,21,390351231002,1231.00-2,1231,Cuyahoga,Cleveland city,Cleveland city,Kamms Corners,1,,Kamms Corners,Ohio City,
390351231002003,1231.00-2003,21,390351231002,1231.00-2,1231,Cuyahoga,Cleveland city,Cleveland city,Kamms Corners,1,,Kamms Corners,Ohio City,
390351231002004,1231.00-2004,21,390351231002,1231.00-2,1231,Cuyahoga,Cleveland city,Cleveland city,Kamms Corners,1,,Kamms Corners,Ohio City,
390351231002005,1231.00-2005,21,390351231002,1231.00-2,1231,Cuyahoga,Cleveland city,Cleveland city,Kamms Corners,1,,Kamms Corners,Ohio City,
390351231003000,1231.00-3000,21,390351231003,1231.00-3,1231,Cuyahoga,Cleveland city,Cleveland city,Kamms Corners,1,,Kamms Corners,Ohio City,
390351231003001,1231.00-3001,21,390351231003,1231.00-3,1231,Cuyahoga,Cleveland city,Cleveland city,Kamms Corners,1,,Kamms Corners,Ohio City,
390351231003002,1231.00-3002,21,390351231003,1231.00-3,1231,Cuyahoga,Cleveland city,Cleveland city,Kamms Corners,1,,Kamms Corners,Ohio City,
390351231003003,1231.00-3003,21,390351231003,1231.00-3,1231,Cuyahoga,Cleveland city,Cleveland city,Kamms Corners,1,,Kamms Corners,Ohio City,
390351231003004,1231.00-3004,21,390351231003,1231.00-3,1231,Cuyahoga,Cleveland city,Cleveland city,Kamms Corners,1,,Kamms Corners,Ohio City,
390351231003005,1231.00-3005,21,390351231003,1231.00-3,1231,Cuyahoga,Cleveland city,Cleveland city,Kamms Corners,1,,Kamms Corners,Ohio City,
390351231003006,1231.00-3006,21,390351231003,1231.00-3,1231,Cuyahoga,Cleveland city,Cleveland city,Kamms Corners,1,,Kamms Corners,Ohio City,
390351231004000,1231.00-4000,21,390351231004,1231.00-4,1231,Cuyahoga,Cleveland city,Cleveland city,Kamms Corners,1,,Kamms Corners,Ohio City,
390351231004001,1231.00-4001,21,390351231004,1231.00-4,1231,Cuyahoga,Cleveland city,Cleveland city,Kamms Corners,1,,Kamms Corners,Ohio City,
390351231004002,1231.00-4002,21,390351231004,1231.00-4,1231,Cuyahoga,Cleveland city,Cleveland city,Kamms Corners,1,,Kamms Corners,Ohio City,
