stfid00,block,ward,stfid00_bg,blockgr,tract,cntynme,mcdnme,placenme,neighbor,district,SIA,geonei,geoname,buck_zone
390351246003003,1246.00-3003,20,390351246003,1246.00-3,1246,Cuyahoga,Cleveland city,Cleveland city,Puritas-Longmead,1,,Puritas-Longmead,Brook - Clark - West,
390351246003004,1246.00-3004,20,390351246003,1246.00-3,1246,Cuyahoga,Cleveland city,Cleveland city,Puritas-Longmead,1,,Puritas-Longmead,Brook - Clark - West,
390351246004000,1246.00-4000,20,390351246004,1246.00-4,1246,Cuyahoga,Cleveland city,Cleveland city,Puritas-Longmead,1,,Puritas-Longmead,Brook - Clark - West,
390351246004001,1246.00-4001,20,390351246004,1246.00-4,1246,Cuyahoga,Cleveland city,Cleveland city,Puritas-Longmead,1,,Puritas-Longmead,Brook - Clark - West,
390351246004002,1246.00-4002,20,390351246004,1246.00-4,1246,Cuyahoga,Cleveland city,Cleveland city,Puritas-Longmead,1,,Puritas-Longmead,Brook - Clark - West,
390351246004003,1246.00-4003,20,390351246004,1246.00-4,1246,Cuyahoga,Cleveland city,Cleveland city,Puritas-Longmead,1,,Puritas-Longmead,Brook - Clark - West,
390351246004004,1246.00-4004,20,390351246004,1246.00-4,1246,Cuyahoga,Cleveland city,Cleveland city,Puritas-Longmead,1,,Puritas-Longmead,Brook - Clark - West,
390351246004005,1246.00-4005,20,390351246004,1246.00-4,1246,Cuyahoga,Cleveland city,Cleveland city,Puritas-Longmead,1,,Puritas-Longmead,Brook - Clark - West,
390351246004006,1246.00-4006,20,390351246004,1246.00-4,1246,Cuyahoga,Cleveland city,Cleveland city,Puritas-Longmead,1,,Puritas-Longmead,Brook - Clark - West,
390351246004007,1246.00-4007,20,390351246004,1246.00-4,1246,Cuyahoga,Cleveland city,Cleveland city,Puritas-Longmead,1,,Puritas-Longmead,Brook - Clark - West,
390351246004008,1246.00-4008,20,390351246004,1246.00-4,1246,Cuyahoga,Cleveland city,Cleveland city,Puritas-Longmead,1,,Puritas-Longmead,Brook - Clark - West,
390351246004009,1246.00-4009,20,390351246004,1246.00-4,1246,Cuyahoga,Cleveland city,Cleveland city,Puritas-Longmead,1,,Puritas-Longmead,Brook - Clark - West,
390351246004010,1246.00-4010,20,390351246004,1246.00-4,1246,Cuyahoga,Cleveland city,Cleveland city,Puritas-Longmead,1,,Puritas-Longmead,Brook - Clark - West,
390351246004011,1246.00-4011,20,390351246004,1246.00-4,1246,Cuyahoga,Cleveland city,Cleveland city,Puritas-Longmead,1,,Puritas-Longmead,Brook - Clark - West,
390351246004012,1246.00-4012,20,390351246004,1246.00-4,1246,Cuyahoga,Cleveland city,Cleveland city,Puritas-Longmead,1,,Puritas-Longmead,Brook - Clark - West,
390351246004013,1246.00-4013,20,390351246004,1246.00-4,1246,Cuyahoga,Cleveland city,Cleveland city,Puritas-Longmead,1,,Puritas-Longmead,Brook - Clark - West,
390351246005000,1246.00-5000,20,390351246005,1246.00-5,1246,Cuyahoga,Cleveland city,Cleveland city,Puritas-Longmead,1,,Puritas-Longmead,Brook - Clark - West,
390351246005001,1246.00-5001,20,390351246005,1246.00-5,1246,Cuyahoga,Cleveland city,Cleveland city,Puritas-Longmead,1,,Puritas-Longmead,Brook - Clark - West,
390351246005002,1246.00-5002,20,390351246005,1246.00-5,1246,Cuyahoga,Cleveland city,Cleveland city,Puritas-Longmead,1,,Puritas-Longmead,Brook - Clark - West,
390351246005003,1246.00-5003,20,390351246005,1246.00-5,1246,Cuyahoga,Cleveland city,Cleveland city,Puritas-Longmead,1,,Puritas-Longmead,Brook - Clark - West,
390351246005004,1246.00-5004,20,390351246005,1246.00-5,1246,Cuyahoga,Cleveland city,Cleveland city,Puritas-Longmead,1,,Puritas-Longmead,Brook - Clark - West,
390351246005005,1246.00-5005,20,390351246005,1246.00-5,1246,Cuyahoga,Cleveland city,Cleveland city,Puritas-Longmead,1,,Puritas-Longmead,Brook - Clark - West,
390351246005006,1246.00-5006,20,390351246005,1246.00-5,1246,Cuyahoga,Cleveland city,Cleveland city,Puritas-Longmead,1,,Puritas-Longmead,Brook - Clark - West,
390351246005007,1246.00-5007,20,390351246005,1246.00-5,1246,Cuyahoga,Cleveland city,Cleveland city,Puritas-Longmead,1,,Puritas-Longmead,Brook - Clark - West,
390351246005008,1246.00-5008,20,390351246005,1246.00-5,1246,Cuyahoga,Cleveland city,Cleveland city,Puritas-Longmead,1,,Puritas-Longmead,Brook - Clark - West,
390351246005009,1246.00-5009,20,390351246005,1246.00-5,1246,Cuyahoga,Cleveland city,Cleveland city,Puritas-Longmead,1,,Puritas-Longmead,Brook - Clark - West,
390351246005010,1246.00-5010,20,390351246005,1246.00-5,1246,Cuyahoga,Cleveland city,Cleveland city,Puritas-Longmead,1,,Puritas-Longmead,Brook - Clark - West,
390351246005011,1246.00-5011,20,390351246005,1246.00-5,1246,Cuyahoga,Cleveland city,Cleveland city,Puritas-Longmead,1,,Puritas-Longmead,Brook - Clark - West,
390351246005012,1246.00-5012,20,390351246005,1246.00-5,1246,Cuyahoga,Cleveland city,Cleveland city,Puritas-Longmead,1,,Puritas-Longmead,Brook - Clark - West,
390351246005013,1246.00-5013,20,390351246005,1246.00-5,1246,Cuyahoga,Cleveland city,Cleveland city,Puritas-Longmead,1,,Puritas-Longmead,Brook - Clark - West,
390351246005014,1246.00-5014,20,390351246005,1246.00-5,1246,Cuyahoga,Cleveland city,Cleveland city,Puritas-Longmead,1,,Puritas-Longmead,Brook - Clark - West,
390351246005015,1246.00-5015,20,390351246005,1246.00-5,1246,Cuyahoga,Cleveland city,Cleveland city,Puritas-Longmead,1,,Puritas-Longmead,Brook - Clark - West,
390351246005016,1246.00-5016,20,390351246005,1246.00-5,1246,Cuyahoga,Cleveland city,Cleveland city,Puritas-Longmead,1,,Puritas-Longmead,Brook - Clark - West,
390351246005017,1246.00-5017,20,390351246005,1246.00-5,1246,Cuyahoga,Cleveland city,Cleveland city,Puritas-Longmead,1,,Puritas-Longmead,Brook - Clark - West,
390351246005018,1246.00-5018,20,390351246005,1246.00-5,1246,Cuyahoga,Cleveland city,Cleveland city,Puritas-Longmead,1,,Puritas-Longmead,Brook - Clark - West,
390351261001000,1261.00-1000,10,390351261001,1261.00-1,1261,Cuyahoga,Cleveland city,Cleveland city,Euclid-Green,6,,Euclid-Green,East Cleveland - Northeast,
390351261001001,1261.00-1001,10,390351261001,1261.00-1,1261,Cuyahoga,Cleveland city,Cleveland city,Euclid-Green,6,,Euclid-Green,East Cleveland - Northeast,
390351261001002,1261.00-1002,10,390351261001,1261.00-1,1261,Cuyahoga,Cleveland city,Cleveland city,Euclid-Green,6,,Euclid-Green,East Cleveland - Northeast,
390351261001003,1261.00-1003,10,390351261001,1261.00-1,1261,Cuyahoga,Cleveland city,Cleveland city,Euclid-Green,6,,Euclid-Green,East Cleveland - Northeast,
390351261001004,1261.00-1004,10,390351261001,1261.00-1,1261,Cuyahoga,Cleveland city,Cleveland city,Euclid-Green,6,,Euclid-Green,East Cleveland - Northeast,
390351261001005,1261.00-1005,10,390351261001,1261.00-1,1261,Cuyahoga,Cleveland city,Cleveland city,Euclid-Green,6,,Euclid-Green,East Cleveland - Northeast,
390351261001006,1261.00-1006,10,390351261001,1261.00-1,1261,Cuyahoga,Cleveland city,Cleveland city,Euclid-Green,6,,Euclid-Green,East Cleveland - Northeast,
390351261002000,1261.00-2000,10,390351261002,1261.00-2,1261,Cuyahoga,Cleveland city,Cleveland city,Euclid-Green,6,,Euclid-Green,East Cleveland - Northeast,
390351261002001,1261.00-2001,10,390351261002,1261.00-2,1261,Cuyahoga,Cleveland city,Cleveland city,Euclid-Green,6,,Euclid-Green,East Cleveland - Northeast,
390351261002002,1261.00-2002,10,390351261002,1261.00-2,1261,Cuyahoga,Cleveland city,Cleveland city,Euclid-Green,6,,Euclid-Green,East Cleveland - Northeast,
390351261002003,1261.00-2003,10,390351261002,1261.00-2,1261,Cuyahoga,Cleveland city,Cleveland city,Euclid-Green,6,,Euclid-Green,East Cleveland - Northeast,
390351261002004,1261.00-2004,10,390351261002,1261.00-2,1261,Cuyahoga,Cleveland city,Cleveland city,Euclid-Green,6,,Euclid-Green,East Cleveland - Northeast,
390351261002005,1261.00-2005,10,390351261002,1261.00-2,1261,Cuyahoga,Cleveland city,Cleveland city,Euclid-Green,6,,Euclid-Green,East Cleveland - Northeast,
390351261002006,1261.00-2006,10,390351261002,1261.00-2,1261,Cuyahoga,Cleveland city,Cleveland city,Euclid-Green,6,,Euclid-Green,East Cleveland - Northeast,
390351261002007,1261.00-2007,10,390351261002,1261.00-2,1261,Cuyahoga,Cleveland city,Cleveland city,Euclid-Green,6,,Euclid-Green,East Cleveland - Northeast,
390351261002008,1261.00-2008,10,390351261002,1261.00-2,1261,Cuyahoga,Cleveland city,Cleveland city,Euclid-Green,6,,Euclid-Green,East Cleveland - Northeast,
390351261002009,1261.00-2009,10,390351261002,1261.00-2,1261,Cuyahoga,Cleveland city,Cleveland city,Euclid-Green,6,,Euclid-Green,East Cleveland - Northeast,
390351275001000,1275.00-1000,2,390351275001,1275.00-1,1275,Cuyahoga,Cleveland city,Cleveland city,Union-Miles,4,,Union-Miles,Fairfax - Union Miles SW,
390351275001001,1275.00-1001,2,390351275001,1275.00-1,1275,Cuyahoga,Cleveland city,Cleveland city,Union-Miles,4,,Union-Miles,Fairfax - Union Miles SW,
390351275001002,1275.00-1002,2,390351275001,1275.00-1,1275,Cuyahoga,Cleveland city,Cleveland city,Union-Miles,4,,Union-Miles,Fairfax - Union Miles SW,
390351275001003,1275.00-1003,2,390351275001,1275.00-1,1275,Cuyahoga,Cleveland city,Cleveland city,Union-Miles,4,,Union-Miles,Fairfax - Union Miles SW,
390351275001004,1275.00-1004,2,390351275001,1275.00-1,1275,Cuyahoga,Cleveland city,Cleveland city,Union-Miles,4,,Union-Miles,Fairfax - Union Miles SW,
390351275001005,1275.00-1005,2,390351275001,1275.00-1,1275,Cuyahoga,Cleveland city,Cleveland city,Union-Miles,4,,Union-Miles,Fairfax - Union Miles SW,
390351275001006,1275.00-1006,2,390351275001,1275.00-1,1275,Cuyahoga,Cleveland city,Cleveland city,Union-Miles,4,,Union-Miles,Fairfax - Union Miles SW,
390351275001007,1275.00-1007,2,390351275001,1275.00-1,1275,Cuyahoga,Cleveland city,Cleveland city,Union-Miles,4,,Union-Miles,Fairfax - Union Miles SW,
390351275002000,1275.00-2000,2,390351275002,1275.00-2,1275,Cuyahoga,Cleveland city,Cleveland city,Union-Miles,4,,Union-Miles,Fairfax - Union Miles SW,
390351275002001,1275.00-2001,2,390351275002,1275.00-2,1275,Cuyahoga,Cleveland city,Cleveland city,Union-Miles,4,,Union-Miles,Fairfax - Union Miles SW,
390351275002002,1275.00-2002,2,390351275002,1275.00-2,1275,Cuyahoga,Cleveland city,Cleveland city,Union-Miles,4,,Union-Miles,Fairfax - Union Miles SW,
390351275002003,1275.00-2003,2,390351275002,1275.00-2,1275,Cuyahoga,Cleveland city,Cleveland city,Union-Miles,4,,Union-Miles,Fairfax - Union Miles SW,
390351275002004,1275.00-2004,2,390351275002,1275.00-2,1275,Cuyahoga,Cleveland city,Cleveland city,Union-Miles,4,,Union-Miles,Fairfax - Union Miles SW,
390351275002005,1275.00-2005,2,390351275002,1275.00-2,1275,Cuyahoga,Cleveland city,Cleveland city,Union-Miles,4,,Union-Miles,Fairfax - Union Miles SW,
390351275003000,1275.00-3000,2,390351275003,1275.00-3,1275,Cuyahoga,Cleveland city,Cleveland city,Union-Miles,4,,Union-Miles,Fairfax - Union Miles SW,
390351275003001,1275.00-3001,2,390351275003,1275.00-3,1275,Cuyahoga,Cleveland city,Cleveland city,Union-Miles,4,,Union-Miles,Fairfax - Union Miles SW,
390351275003002,1275.00-3002,2,390351275003,1275.00-3,1275,Cuyahoga,Cleveland city,Cleveland city,Union-Miles,4,,Union-Miles,Fairfax - Union Miles SW,
390351275003003,1275.00-3003,2,390351275003,1275.00-3,1275,Cuyahoga,Cleveland city,Cleveland city,Union-Miles,4,,Union-Miles,Fairfax - Union Miles SW,
390351275003004,1275.00-3004,2,390351275003,1275.00-3,1275,Cuyahoga,Cleveland city,Cleveland city,Union-Miles,4,,Union-Miles,Fairfax - Union Miles SW,
390351275003005,1275.00-3005,2,390351275003,1275.00-3,1275,Cuyahoga,Cleveland city,Cleveland city,Union-Miles,4,,Union-Miles,Fairfax - Union Miles SW,
390351275003006,1275.00-3006,2,390351275003,1275.00-3,1275,Cuyahoga,Cleveland city,Cleveland city,Union-Miles,4,,Union-Miles,Fairfax - Union Miles SW,
390351275003007,1275.00-3007,2,390351275003,1275.00-3,1275,Cuyahoga,Cleveland city,Cleveland city,Union-Miles,4,,Union-Miles,Fairfax - Union Miles SW,
390351275003008,1275.00-3008,2,390351275003,1275.00-3,1275,Cuyahoga,Cleveland city,Cleveland city,Union-Miles,4,,Union-Miles,Fairfax - Union Miles SW,
390351275003009,1275.00-3009,2,390351275003,1275.00-3,1275,Cuyahoga,Cleveland city,Cleveland city,Union-Miles,4,,Union-Miles,Fairfax - Union Miles SW,
390351275003010,1275.00-3010,2,390351275003,1275.00-3,1275,Cuyahoga,Cleveland city,Cleveland city,Union-Miles,4,,Union-Miles,Fairfax - Union Miles SW,
390351275003011,1275.00-3011,2,390351275003,1275.00-3,1275,Cuyahoga,Cleveland city,Cleveland city,Union-Miles,4,,Union-Miles,Fairfax - Union Miles SW,
390351275003012,1275.00-3012,2,390351275003,1275.00-3,1275,Cuyahoga,Cleveland city,Cleveland city,Union-Miles,4,,Union-Miles,Fairfax - Union Miles SW,
390351275003013,1275.00-3013,2,390351275003,1275.00-3,1275,Cuyahoga,Cleveland city,Cleveland city,Union-Miles,4,,Union-Miles,Fairfax - Union Miles SW,
390351275003014,1275.00-3014,2,390351275003,1275.00-3,1275,Cuyahoga,Cleveland city,Cleveland city,Union-Miles,4,,Union-Miles,Fairfax - Union Miles SW,
390351275003015,1275.00-3015,2,390351275003,1275.00-3,1275,Cuyahoga,Cleveland city,Cleveland city,Union-Miles,4,,Union-Miles,Fairfax - Union Miles SW,
390351275003016,1275.00-3016,2,390351275003,1275.00-3,1275,Cuyahoga,Cleveland city,Cleveland city,Union-Miles,4,,Union-Miles,Fairfax - Union Miles SW,
390351275003017,1275.00-3017,2,390351275003,1275.00-3,1275,Cuyahoga,Cleveland city,Cleveland city,Union-Miles,4,,Union-Miles,Fairfax - Union Miles SW,
390351275003018,1275.00-3018,2,390351275003,1275.00-3,1275,Cuyahoga,Cleveland city,Cleveland city,Union-Miles,4,,Union-Miles,Fairfax - Union Miles SW,
390351275003019,1275.00-3019,2,390351275003,1275.00-3,1275,Cuyahoga,Cleveland city,Cleveland city,Union-Miles,4,,Union-Miles,Fairfax - Union Miles SW,
390351275003020,1275.00-3020,2,390351275003,1275.00-3,1275,Cuyahoga,Cleveland city,Cleveland city,Union-Miles,4,,Union-Miles,Fairfax - Union Miles SW,
390351275004000,1275.00-4000,2,390351275004,1275.00-4,1275,Cuyahoga,Cleveland city,Cleveland city,Union-Miles,4,,Union-Miles,Fairfax - Union Miles SW,
390351275004001,1275.00-4001,2,390351275004,1275.00-4,1275,Cuyahoga,Cleveland city,Cleveland city,Union-Miles,4,,Union-Miles,Fairfax - Union Miles SW,
390351275004002,1275.00-4002,2,390351275004,1275.00-4,1275,Cuyahoga,Cleveland city,Cleveland city,Union-Miles,4,,Union-Miles,Fairfax - Union Miles SW,
390351275004003,1275.00-4003,2,390351275004,1275.00-4,1275,Cuyahoga,Cleveland city,Cleveland city,Union-Miles,4,,Union-Miles,Fairfax - Union Miles SW,
390351275004004,1275.00-4004,2,390351275004,1275.00-4,1275,Cuyahoga,Cleveland city,Cleveland city,Union-Miles,4,,Union-Miles,Fairfax - Union Miles SW,
390351275004005,1275.00-4005,2,390351275004,1275.00-4,1275,Cuyahoga,Cleveland city,Cleveland city,Union-Miles,4,,Union-Miles,Fairfax - Union Miles SW,
390351275004006,1275.00-4006,2,390351275004,1275.00-4,1275,Cuyahoga,Cleveland city,Cleveland city,Union-Miles,4,,Union-Miles,Fairfax - Union Miles SW,
390351275004007,1275.00-4007,2,390351275004,1275.00-4,1275,Cuyahoga,Cleveland city,Cleveland city,Union-Miles,4,,Union-Miles,Fairfax - Union Miles SW,
390351275004008,1275.00-4008,2,390351275004,1275.00-4,1275,Cuyahoga,Cleveland city,Cleveland city,Union-Miles,4,,Union-Miles,Fairfax - Union Miles SW,
390351275004009,1275.00-4009,2,390351275004,1275.00-4,1275,Cuyahoga,Cleveland city,Cleveland city,Union-Miles,4,,Union-Miles,Fairfax - Union Miles SW,
390351275004010,1275.00-4010,2,390351275004,1275.00-4,1275,Cuyahoga,Cleveland city,Cleveland city,Union-Miles,4,,Union-Miles,Fairfax - Union Miles SW,
390351275004011,1275.00-4011,2,390351275004,1275.00-4,1275,Cuyahoga,Cleveland city,Cleveland city,Union-Miles,4,,Union-Miles,Fairfax - Union Miles SW,
390351275004012,1275.00-4012,2,390351275004,1275.00-4,1275,Cuyahoga,Cleveland city,Cleveland city,Union-Miles,4,,Union-Miles,Fairfax - Union Miles SW,
390351275004013,1275.00-4013,2,390351275004,1275.00-4,1275,Cuyahoga,Cleveland city,Cleveland city,Union-Miles,4,,Union-Miles,Fairfax - Union Miles SW,
390351275004014,1275.00-4014,2,390351275004,1275.00-4,1275,Cuyahoga,Cleveland city,Cleveland city,Union-Miles,4,,Union-Miles,Fairfax - Union Miles SW,
390351275004015,1275.00-4015,2,390351275004,1275.00-4,1275,Cuyahoga,Cleveland city,Cleveland city,Union-Miles,4,,Union-Miles,Fairfax - Union Miles SW,
390351275004016,1275.00-4016,2,390351275004,1275.00-4,1275,Cuyahoga,Cleveland city,Cleveland city,Union-Miles,4,,Union-Miles,Fairfax - Union Miles SW,
390351275004017,1275.00-4017,2,390351275004,1275.00-4,1275,Cuyahoga,Cleveland city,Cleveland city,Union-Miles,4,,Union-Miles,Fairfax - Union Miles SW,
390351301035000,1301.03-5000,,390351301035,1301.03-5,1301.03,Cuyahoga,Bay Village city,Bay Village city,Bay Village,,,Bay Village,Ohio City,
390351301035001,1301.03-5001,,390351301035,1301.03-5,1301.03,Cuyahoga,Bay Village city,Bay Village city,Bay Village,,,Bay Village,Ohio City,
390351301035002,1301.03-5002,,390351301035,1301.03-5,1301.03,Cuyahoga,Bay Village city,Bay Village city,Bay Village,,,Bay Village,Ohio City,
390351301035003,1301.03-5003,,390351301035,1301.03-5,1301.03,Cuyahoga,Bay Village city,Bay Village city,Bay Village,,,Bay Village,Ohio City,
390351301035004,1301.03-5004,,390351301035,1301.03-5,1301.03,Cuyahoga,Bay Village city,Bay Village city,Bay Village,,,Bay Village,Ohio City,
390351301035005,1301.03-5005,,390351301035,1301.03-5,1301.03,Cuyahoga,Bay Village city,Bay Village city,Bay Village,,,Bay Village,Ohio City,
390351301035006,1301.03-5006,,390351301035,1301.03-5,1301.03,Cuyahoga,Bay Village city,Bay Village city,Bay Village,,,Bay Village,Ohio City,
390351301035007,1301.03-5007,,390351301035,1301.03-5,1301.03,Cuyahoga,Bay Village city,Bay Village city,Bay Village,,,Bay Village,Ohio City,
390351301035008,1301.03-5008,,390351301035,1301.03-5,1301.03,Cuyahoga,Bay Village city,Bay Village city,Bay Village,,,Bay Village,Ohio City,
390351301035009,1301.03-5009,,390351301035,1301.03-5,1301.03,Cuyahoga,Bay Village city,Bay Village city,Bay Village,,,Bay Village,Ohio City,
390351301036000,1301.03-6000,,390351301036,1301.03-6,1301.03,Cuyahoga,Bay Village city,Bay Village city,Bay Village,,,Bay Village,Ohio City,
390351301036001,1301.03-6001,,390351301036,1301.03-6,1301.03,Cuyahoga,Bay Village city,Bay Village city,Bay Village,,,Bay Village,Ohio City,
390351301036002,1301.03-6002,,390351301036,1301.03-6,1301.03,Cuyahoga,Bay Village city,Bay Village city,Bay Village,,,Bay Village,Ohio City,
390351301036003,1301.03-6003,,390351301036,1301.03-6,1301.03,Cuyahoga,Bay Village city,Bay Village city,Bay Village,,,Bay Village,Ohio City,
390351301036004,1301.03-6004,,390351301036,1301.03-6,1301.03,Cuyahoga,Bay Village city,Bay Village city,Bay Village,,,Bay Village,Ohio City,
390351301036005,1301.03-6005,,390351301036,1301.03-6,1301.03,Cuyahoga,Bay Village city,Bay Village city,Bay Village,,,Bay Village,Ohio City,
390351301036006,1301.03-6006,,390351301036,1301.03-6,1301.03,Cuyahoga,Bay Village city,Bay Village city,Bay Village,,,Bay Village,Ohio City,
390351301036007,1301.03-6007,,390351301036,1301.03-6,1301.03,Cuyahoga,Bay Village city,Bay Village city,Bay Village,,,Bay Village,Ohio City,
390351301036008,1301.03-6008,,390351301036,1301.03-6,1301.03,Cuyahoga,Bay Village city,Bay Village city,Bay Village,,,Bay Village,Ohio City,
390351301036009,1301.03-6009,,390351301036,1301.03-6,1301.03,Cuyahoga,Bay Village city,Bay Village city,Bay Village,,,Bay Village,Ohio City,
390351301036010,1301.03-6010,,390351301036,1301.03-6,1301.03,Cuyahoga,Bay Village city,Bay Village city,Bay Village,,,Bay Village,Ohio City,
390351301036999,1301.03-6999,,390351301036,1301.03-6,1301.03,Cuyahoga,Bay Village city,Bay Village city,Bay Village,,,Bay Village,Ohio City,
390351301037000,1301.03-7000,,390351301037,1301.03-7,1301.03,Cuyahoga,Bay Village city,Bay Village city,Bay Village,,,Bay Village,Ohio City,
390351301037001,1301.03-7001,,390351301037,1301.03-7,1301.03,Cuyahoga,Bay Village city,Bay Village city,Bay Village,,,Bay Village,Ohio City,
390351301037002,1301.03-7002,,390351301037,1301.03-7,1301.03,Cuyahoga,Bay Village city,Bay Village city,Bay Village,,,Bay Village,Ohio City,
390351301037003,1301.03-7003,,390351301037,1301.03-7,1301.03,Cuyahoga,Bay Village city,Bay Village city,Bay Village,,,Bay Village,Ohio City,
390351301037004,1301.03-7004,,390351301037,1301.03-7,1301.03,Cuyahoga,Bay Village city,Bay Village city,Bay Village,,,Bay Village,Ohio City,
390351301037005,1301.03-7005,,390351301037,1301.03-7,1301.03,Cuyahoga,Bay Village city,Bay Village city,Bay Village,,,Bay Village,Ohio City,
390351301037006,1301.03-7006,,390351301037,1301.03-7,1301.03,Cuyahoga,Bay Village city,Bay Village city,Bay Village,,,Bay Village,Ohio City,
390351301037007,1301.03-7007,,390351301037,1301.03-7,1301.03,Cuyahoga,Bay Village city,Bay Village city,Bay Village,,,Bay Village,Ohio City,
390351301037008,1301.03-7008,,390351301037,1301.03-7,1301.03,Cuyahoga,Bay Village city,Bay Village city,Bay Village,,,Bay Village,Ohio City,
390351301037009,1301.03-7009,,390351301037,1301.03-7,1301.03,Cuyahoga,Bay Village city,Bay Village city,Bay Village,,,Bay Village,Ohio City,
390351301037010,1301.03-7010,,390351301037,1301.03-7,1301.03,Cuyahoga,Bay Village city,Bay Village city,Bay Village,,,Bay Village,Ohio City,
390351301037011,1301.03-7011,,390351301037,1301.03-7,1301.03,Cuyahoga,Bay Village city,Bay Village city,Bay Village,,,Bay Village,Ohio City,
390351301037012,1301.03-7012,,390351301037,1301.03-7,1301.03,Cuyahoga,Bay Village city,Bay Village city,Bay Village,,,Bay Village,Ohio City,
390351301037013,1301.03-7013,,390351301037,1301.03-7,1301.03,Cuyahoga,Bay Village city,Bay Village city,Bay Village,,,Bay Village,Ohio City,
390351301037014,1301.03-7014,,390351301037,1301.03-7,1301.03,Cuyahoga,Bay Village city,Bay Village city,Bay Village,,,Bay Village,Ohio City,
390351301037015,1301.03-7015,,390351301037,1301.03-7,1301.03,Cuyahoga,Bay Village city,Bay Village city,Bay Village,,,Bay Village,Ohio City,
390351301037016,1301.03-7016,,390351301037,1301.03-7,1301.03,Cuyahoga,Bay Village city,Bay Village city,Bay Village,,,Bay Village,Ohio City,
390351301037017,1301.03-7017,,390351301037,1301.03-7,1301.03,Cuyahoga,Bay Village city,Bay Village city,Bay Village,,,Bay Village,Ohio City,
390351301037018,1301.03-7018,,390351301037,1301.03-7,1301.03,Cuyahoga,Bay Village city,Bay Village city,Bay Village,,,Bay Village,Ohio City,
390351301037019,1301.03-7019,,390351301037,1301.03-7,1301.03,Cuyahoga,Bay Village city,Bay Village city,Bay Village,,,Bay Village,Ohio City,
390351301037020,1301.03-7020,,390351301037,1301.03-7,1301.03,Cuyahoga,Bay Village city,Bay Village city,Bay Village,,,Bay Village,Ohio City,
390351301037021,1301.03-7021,,390351301037,1301.03-7,1301.03,Cuyahoga,Bay Village city,Bay Village city,Bay Village,,,Bay Village,Ohio City,
390351301041000,1301.04-1000,,390351301041,1301.04-1,1301.04,Cuyahoga,Bay Village city,Bay Village city,Bay Village,,,Bay Village,Ohio City,
390351301041001,1301.04-1001,,390351301041,1301.04-1,1301.04,Cuyahoga,Bay Village city,Bay Village city,Bay Village,,,Bay Village,Ohio City,
390351301041002,1301.04-1002,,390351301041,1301.04-1,1301.04,Cuyahoga,Bay Village city,Bay Village city,Bay Village,,,Bay Village,Ohio City,
390351301041003,1301.04-1003,,390351301041,1301.04-1,1301.04,Cuyahoga,Bay Village city,Bay Village city,Bay Village,,,Bay Village,Ohio City,
390351301041004,1301.04-1004,,390351301041,1301.04-1,1301.04,Cuyahoga,Bay Village city,Bay Village city,Bay Village,,,Bay Village,Ohio City,
390351301041005,1301.04-1005,,390351301041,1301.04-1,1301.04,Cuyahoga,Bay Village city,Bay Village city,Bay Village,,,Bay Village,Ohio City,
390351301041006,1301.04-1006,,390351301041,1301.04-1,1301.04,Cuyahoga,Bay Village city,Bay Village city,Bay Village,,,Bay Village,Ohio City,
390351301041007,1301.04-1007,,390351301041,1301.04-1,1301.04,Cuyahoga,Bay Village city,Bay Village city,Bay Village,,,Bay Village,Ohio City,
390351301041008,1301.04-1008,,390351301041,1301.04-1,1301.04,Cuyahoga,Bay Village city,Bay Village city,Bay Village,,,Bay Village,Ohio City,
390351301041009,1301.04-1009,,390351301041,1301.04-1,1301.04,Cuyahoga,Bay Village city,Bay Village city,Bay Village,,,Bay Village,Ohio City,
390351301041010,1301.04-1010,,390351301041,1301.04-1,1301.04,Cuyahoga,Bay Village city,Bay Village city,Bay Village,,,Bay Village,Ohio City,
390351301041011,1301.04-1011,,390351301041,1301.04-1,1301.04,Cuyahoga,Bay Village city,Bay Village city,Bay Village,,,Bay Village,Ohio City,
390351301041012,1301.04-1012,,390351301041,1301.04-1,1301.04,Cuyahoga,Bay Village city,Bay Village city,Bay Village,,,Bay Village,Ohio City,
390351301041013,1301.04-1013,,390351301041,1301.04-1,1301.04,Cuyahoga,Bay Village city,Bay Village city,Bay Village,,,Bay Village,Ohio City,
390351301041014,1301.04-1014,,390351301041,1301.04-1,1301.04,Cuyahoga,Bay Village city,Bay Village city,Bay Village,,,Bay Village,Ohio City,
390351301041015,1301.04-1015,,390351301041,1301.04-1,1301.04,Cuyahoga,Bay Village city,Bay Village city,Bay Village,,,Bay Village,Ohio City,
390351301041016,1301.04-1016,,390351301041,1301.04-1,1301.04,Cuyahoga,Bay Village city,Bay Village city,Bay Village,,,Bay Village,Ohio City,
390351301041017,1301.04-1017,,390351301041,1301.04-1,1301.04,Cuyahoga,Bay Village city,Bay Village city,Bay Village,,,Bay Village,Ohio City,
390351301041018,1301.04-1018,,390351301041,1301.04-1,1301.04,Cuyahoga,Bay Village city,Bay Village city,Bay Village,,,Bay Village,Ohio City,
390351301041019,1301.04-1019,,390351301041,1301.04-1,1301.04,Cuyahoga,Bay Village city,Bay Village city,Bay Village,,,Bay Village,Ohio City,
390351301041020,1301.04-1020,,390351301041,1301.04-1,1301.04,Cuyahoga,Bay Village city,Bay Village city,Bay Village,,,Bay Village,Ohio City,
